grad_step,env_steps,window_len,penalty_len,n_windows,unique_eps,critic,sv_01,sv_02,sv_03,sv_04,sv_05,sv_06,sv_07,sv_08,sv_09,sv_10,sv_11,sv_12,sv_13,sv_14,sv_15,sv_16,sv_17,pen_sv_01,pen_sv_02,pen_sv_03,pen_sv_04,pen_sv_05,pen_sv_06,pen_sv_07
60000,70001,17,7,252,67,0,6537.76513671875,300.552001953125,135.72398376464844,100.70724487304688,71.72409057617188,49.237632751464844,41.583438873291016,39.46396255493164,32.70896530151367,25.735023498535156,23.248315811157227,19.75667381286621,14.479742050170898,13.305098533630371,10.776145935058594,8.414958953857422,8.126298904418945,4214.38037109375,123.43114471435547,48.95268630981445,39.28532409667969,24.056316375732422,14.41999626159668,9.614338874816895
60000,70001,17,7,252,67,1,6545.763671875,305.4583740234375,134.86318969726562,99.85370635986328,70.38829803466797,49.51024627685547,41.791160583496094,39.626258850097656,32.85423278808594,25.581645965576172,20.573678970336914,18.47510528564453,13.851152420043945,13.511523246765137,10.237395286560059,9.729273796081543,8.200093269348145,4221.39404296875,124.01568603515625,49.64340591430664,38.2331657409668,23.117271423339844,15.369743347167969,9.875580787658691
65000,75001,17,7,254,73,0,7315.17822265625,297.75689697265625,169.6143035888672,112.34673309326172,74.23471069335938,58.569026947021484,51.88288116455078,42.09694290161133,33.057804107666016,30.47863006591797,24.30184555053711,21.024551391601562,15.91209602355957,12.30994701385498,10.134950637817383,9.770923614501953,7.905383586883545,4693.83447265625,128.28639221191406,62.10456848144531,35.03916931152344,26.442516326904297,16.581703186035156,10.515376091003418
65000,75001,17,7,254,73,1,7302.87548828125,300.00103759765625,171.09078979492188,115.6250991821289,71.49197387695312,57.05887985229492,51.11743927001953,46.44944381713867,39.304203033447266,31.594482421875,25.280654907226562,22.4400691986084,15.995644569396973,14.045534133911133,11.78927230834961,10.561124801635742,9.578837394714355,4686.42236328125,131.43943786621094,60.55122756958008,39.9630012512207,26.345508575439453,18.684701919555664,11.952228546142578
70000,80001,17,7,252,77,0,8239.23828125,342.48455810546875,135.28260803222656,110.60272216796875,71.23992156982422,62.53220748901367,47.36558151245117,44.8015251159668,39.126365661621094,28.031293869018555,24.96461296081543,20.916698455810547,17.910221099853516,13.439037322998047,12.180566787719727,11.37542724609375,9.836386680603027,5289.27880859375,128.01844787597656,67.50859069824219,44.299888610839844,25.626007080078125,18.508787155151367,12.696087837219238
70000,80001,17,7,252,77,1,8247.21484375,342.3530578613281,134.06809997558594,108.37124633789062,71.43858337402344,62.074317932128906,47.35404586791992,43.490352630615234,37.931640625,27.378183364868164,23.795347213745117,20.282140731811523,19.640216827392578,13.73125171661377,12.667473793029785,11.872171401977539,10.252120971679688,5295.23388671875,130.37599182128906,67.58895111083984,43.27253341674805,26.11100196838379,18.729228973388672,12.100361824035645
75000,85001,17,7,254,81,0,9664.5400390625,334.3217468261719,142.54769897460938,107.60983276367188,72.55561828613281,58.26113510131836,47.359004974365234,42.68327331542969,36.68989181518555,30.504735946655273,24.411357879638672,18.25424575805664,16.597497940063477,14.194587707519531,12.369452476501465,11.503912925720215,10.208975791931152,6221.064453125,110.83284759521484,59.99907302856445,41.200321197509766,27.913925170898438,16.573087692260742,11.62491226196289
75000,85001,17,7,254,81,1,9648.025390625,331.702392578125,142.4463348388672,104.64954376220703,72.39842987060547,58.49028778076172,48.53688049316406,41.322471618652344,35.671730041503906,28.69239616394043,24.164512634277344,20.390409469604492,16.041780471801758,12.07832145690918,11.243453025817871,9.903481483459473,8.405012130737305,6209.45703125,109.16295623779297,59.80045700073242,38.87922286987305,25.503005981445312,17.211807250976562,9.926040649414062
80000,90001,17,7,251,83,0,9656.7685546875,322.1473388671875,171.4942169189453,111.43329620361328,67.63019561767578,54.31016540527344,46.05643081665039,44.38130569458008,36.39699172973633,27.665456771850586,24.554670333862305,18.590538024902344,16.169269561767578,13.106239318847656,10.760104179382324,8.788204193115234,8.002279281616211,6201.22998046875,125.36849975585938,56.522891998291016,38.39488983154297,25.672094345092773,15.181398391723633,9.980414390563965
80000,90001,17,7,251,83,1,9642.962890625,322.315673828125,168.8448028564453,106.63436889648438,66.47813415527344,57.939125061035156,46.391014099121094,43.30793762207031,37.08346939086914,29.808452606201172,25.4161319732666,21.16743278503418,15.802562713623047,14.106026649475098,12.894588470458984,9.606498718261719,8.757913589477539,6191.2197265625,121.4925537109375,52.87527847290039,39.784278869628906,28.30012321472168,17.014610290527344,11.344035148620605
85000,95001,17,7,254,85,0,10291.671875,300.4092712402344,148.7125701904297,106.09648132324219,76.31236267089844,64.10858154296875,47.7625846862793,45.309471130371094,38.248714447021484,29.59825897216797,26.83154296875,23.28057289123535,19.486846923828125,15.924687385559082,11.85582160949707,10.872719764709473,9.185967445373535,6593.68310546875,123.47359466552734,65.65937042236328,44.463836669921875,29.771318435668945,19.10466766357422,10.80506420135498
85000,95001,17,7,254,85,1,10289.6630859375,295.0249328613281,152.56878662109375,107.11883544921875,75.85189056396484,62.009647369384766,51.028785705566406,45.225189208984375,37.7136344909668,31.6652889251709,26.694717407226562,23.56395149230957,20.828807830810547,15.81365966796875,12.49708366394043,11.464506149291992,10.918642044067383,6592.54833984375,125.28179931640625,62.04023742675781,43.60916519165039,31.550737380981445,20.472814559936523,11.69922924041748
90000,100001,17,7,251,91,0,11058.9189453125,302.05841064453125,139.64344787597656,108.9884033203125,75.66797637939453,65.5442886352539,53.95414352416992,50.45796203613281,46.73814392089844,31.891952514648438,22.530155181884766,20.913713455200195,16.68260955810547,14.531641006469727,13.217208862304688,11.472929000854492,10.343719482421875,7087.5498046875,130.6470947265625,71.99136352539062,53.50969696044922,33.730648040771484,16.440847396850586,11.741839408874512
90000,100001,17,7,251,91,1,11043.484375,301.6593322753906,140.78594970703125,106.6917495727539,77.66273498535156,65.8612060546875,53.62893295288086,48.74005126953125,47.4887580871582,33.38723373413086,26.72972297668457,21.09145164489746,19.746509552001953,15.851175308227539,12.061419486999512,11.533563613891602,10.642269134521484,7077.47998046875,130.61083984375,70.23064422607422,54.11774444580078,34.43857955932617,19.49724006652832,12.874777793884277
95000,105001,17,7,256,98,0,11466.1806640625,357.3803405761719,155.40536499023438,108.06855773925781,76.86395263671875,56.62421417236328,48.20549011230469,46.23870086669922,36.07728576660156,31.371570587158203,22.337614059448242,20.487096786499023,19.87574577331543,14.047950744628906,11.707350730895996,10.157059669494629,8.501851081848145,7362.037109375,136.16748046875,58.90028762817383,39.3894157409668,26.815526962280273,16.517894744873047,10.676436424255371
95000,105001,17,7,256,98,1,11465.2568359375,355.5716247558594,154.06248474121094,108.67593383789062,77.0759048461914,55.26658248901367,46.886356353759766,43.83223342895508,36.550331115722656,30.406818389892578,24.39092445373535,21.881723403930664,17.40847396850586,13.308110237121582,11.446846008300781,11.063661575317383,8.99019718170166,7360.04931640625,140.28819274902344,59.34187316894531,40.305912017822266,28.38075065612793,15.837932586669922,10.831869125366211
100000,110001,17,7,251,103,0,11667.8447265625,333.81280517578125,162.19927978515625,100.5715103149414,73.44815063476562,57.08314895629883,51.117713928222656,44.51030731201172,35.24311065673828,27.680253982543945,23.91959571838379,20.719053268432617,18.37441635131836,15.423680305480957,11.74923324584961,10.060274124145508,9.080723762512207,7509.0498046875,136.1444091796875,54.59326934814453,41.635353088378906,26.642004013061523,17.3465518951416,10.246249198913574
100000,110001,17,7,251,103,1,11664.73828125,335.3833923339844,160.37432861328125,98.08397674560547,70.24410247802734,57.94108200073242,47.615074157714844,45.00733947753906,37.1244010925293,28.624160766601562,26.42288589477539,22.08184814453125,16.285429000854492,14.27151107788086,12.232240676879883,9.755175590515137,9.235045433044434,7507.11083984375,135.68661499023438,54.666831970214844,42.10637283325195,29.38753890991211,15.758227348327637,10.930963516235352
105000,115001,17,7,252,102,0,11972.0712890625,329.5019836425781,135.31101989746094,92.7768325805664,70.18316650390625,55.1119270324707,46.19496536254883,45.31871795654297,39.8426399230957,27.360109329223633,22.142030715942383,18.77218246459961,17.41514015197754,14.969660758972168,13.10694408416748,10.629344940185547,8.960101127624512,7683.9921875,139.31153869628906,61.19084548950195,44.02851486206055,24.245603561401367,15.832181930541992,11.318421363830566
105000,115001,17,7,252,102,1,11965.4345703125,334.48797607421875,133.09979248046875,96.89515686035156,69.51835632324219,55.99197769165039,44.46809768676758,43.50497817993164,37.9870719909668,29.257137298583984,23.729623794555664,20.59140396118164,15.988763809204102,13.418442726135254,11.487568855285645,9.808377265930176,8.256796836853027,7680.68408203125,146.1707000732422,64.0424575805664,44.16902160644531,27.047286987304688,15.132683753967285,11.70004653930664
110000,120001,17,7,256,108,0,12928.8759765625,335.75543212890625,155.70361328125,96.02750396728516,75.12979888916016,54.8565559387207,47.40505599975586,39.97523498535156,35.38540267944336,28.685590744018555,24.3730525970459,21.360464096069336,17.081148147583008,14.30481243133545,13.090418815612793,10.771531105041504,9.178102493286133,8298.189453125,154.70220947265625,55.23890686035156,41.50052261352539,26.07640838623047,17.106225967407227,11.075252532958984
110000,120001,17,7,256,108,1,12930.939453125,335.0894470214844,157.33929443359375,96.49334716796875,74.68321990966797,55.256343841552734,45.650779724121094,39.65544509887695,35.670101165771484,29.202594757080078,24.433862686157227,20.863300323486328,15.618011474609375,13.15303897857666,11.056110382080078,10.025343894958496,9.300456047058105,8299.3447265625,155.24000549316406,56.174076080322266,41.16399383544922,27.089065551757812,16.593406677246094,10.061288833618164
115000,125001,17,7,249,108,0,13137.931640625,246.60205078125,127.99335479736328,84.04106140136719,65.03269958496094,53.74686813354492,45.86756134033203,41.2149772644043,30.996389389038086,25.43325424194336,21.08465576171875,18.80987548828125,16.267616271972656,12.469783782958984,11.470020294189453,9.559882164001465,8.311100006103516,8437.1875,106.79197692871094,55.73370361328125,31.606306076049805,24.632423400878906,15.931119918823242,10.12426471710205
115000,125001,17,7,249,108,1,13133.986328125,247.8136749267578,125.40677642822266,86.7059097290039,66.03610229492188,52.1209602355957,47.48408889770508,38.87383270263672,32.950904846191406,28.339082717895508,22.241058349609375,21.377742767333984,16.54488182067871,12.980764389038086,11.523983001708984,9.83848762512207,8.265477180480957,8433.6025390625,108.58882904052734,57.652008056640625,33.435359954833984,25.992992401123047,15.772132873535156,11.041475296020508
120000,130001,17,7,252,112,0,13479.671875,305.67864990234375,149.95152282714844,81.12054443359375,69.25494384765625,50.090972900390625,45.83203887939453,41.26082229614258,33.69707107543945,25.564945220947266,22.08919334411621,19.52142906188965,15.183914184570312,14.260619163513184,11.345805168151855,10.418800354003906,8.298457145690918,8655.2626953125,100.9313735961914,51.57941818237305,37.1229248046875,24.32542610168457,15.217309951782227,11.207873344421387
120000,130001,17,7,252,112,1,13490.2353515625,304.8424377441406,152.56642150878906,81.80947875976562,69.378662109375,50.3715934753418,44.617671966552734,41.537086486816406,33.75444412231445,27.34336280822754,23.266050338745117,19.6737117767334,17.353670120239258,14.710260391235352,12.307170867919922,10.00607681274414,9.51613998413086,8661.376953125,101.27136993408203,50.387733459472656,37.1124153137207,23.94297981262207,16.417375564575195,11.10280704498291
125000,135001,17,7,249,122,0,13924.2041015625,308.2498474121094,135.71456909179688,85.00316619873047,74.9183349609375,55.93745040893555,48.04618835449219,46.361106872558594,42.57554626464844,30.640165328979492,25.84198570251465,20.342208862304688,15.61839485168457,12.749096870422363,11.312914848327637,9.63506031036377,8.665740013122559,8948.6181640625,125.17131805419922,62.222171783447266,38.49315643310547,28.677139282226562,14.057583808898926,9.820554733276367
125000,135001,17,7,249,122,1,13929.2353515625,308.98626708984375,133.76123046875,84.50850677490234,77.67754364013672,55.183616638183594,51.548439025878906,49.848873138427734,43.57072448730469,34.24763488769531,27.64298439025879,20.77008819580078,17.228742599487305,12.56827163696289,11.967765808105469,11.557476043701172,9.03909683227539,8952.5439453125,126.23527526855469,63.7852668762207,39.81123733520508,32.17597961425781,17.50479507446289,11.499044418334961
130000,140001,17,7,251,122,0,14418.6796875,317.12542724609375,188.4809112548828,101.220947265625,70.52608489990234,56.41001892089844,44.62084197998047,40.814693450927734,35.206119537353516,25.841079711914062,25.275653839111328,17.599414825439453,15.65672492980957,13.004910469055176,11.888345718383789,10.13730525970459,8.445778846740723,9254.3486328125,149.50721740722656,55.43280029296875,39.19937515258789,28.11644172668457,16.22987937927246,12.216500282287598
130000,140001,17,7,251,122,1,14414.83203125,316.0986633300781,187.56642150878906,100.87854766845703,71.1295166015625,55.664794921875,50.22069549560547,48.123748779296875,38.376834869384766,28.06028938293457,24.524192810058594,18.525463104248047,16.532672882080078,14.413776397705078,11.962714195251465,11.389066696166992,9.314401626586914,9251.1298828125,147.14007568359375,54.46370315551758,41.638755798339844,30.42017936706543,17.961591720581055,14.713549613952637
135000,145001,17,7,251,121,0,14887.41015625,289.5133972167969,157.66908264160156,82.93425750732422,66.54540252685547,50.6814079284668,41.69979476928711,36.01721954345703,30.779359817504883,28.056907653808594,23.25749969482422,18.83099937438965,17.865875244140625,13.406888961791992,10.750866889953613,9.410752296447754,8.999542236328125,9560.2509765625,123.08089447021484,55.467811584472656,31.903728485107422,24.358919143676758,15.808588027954102,11.305895805358887
135000,145001,17,7,251,121,1,14882.3115234375,290.961669921875,157.12667846679688,83.2806625366211,66.35037231445312,50.274845123291016,42.83881759643555,40.74009323120117,33.148826599121094,27.34916114807129,25.06546401977539,22.88629150390625,17.882308959960938,14.12190055847168,12.423454284667969,11.036927223205566,9.49533748626709,9557.1826171875,119.90372467041016,54.75788879394531,36.21284484863281,24.533863067626953,15.369932174682617,11.320237159729004
140000,150001,17,7,251,125,0,14931.6123046875,277.2855224609375,138.15220642089844,93.34053039550781,76.98333740234375,59.17367172241211,46.54734420776367,40.21526336669922,37.60725784301758,31.474956512451172,26.191139221191406,20.822111129760742,16.934614181518555,14.508768081665039,11.064435958862305,9.737906455993652,9.627019882202148,9605.296875,102.79222106933594,55.612030029296875,38.68644332885742,27.343849182128906,16.9742374420166,10.470754623413086
140000,150001,17,7,251,125,1,14922.4931640625,276.1610412597656,138.18276977539062,90.80834197998047,79.11980438232422,60.672218322753906,49.62620162963867,45.594932556152344,40.64554214477539,29.673194885253906,26.727643966674805,19.759836196899414,17.46245574951172,14.522982597351074,12.165287017822266,10.712359428405762,8.804394721984863,9597.19140625,103.0887451171875,60.155521392822266,41.36754608154297,29.843923568725586,17.101613998413086,11.337597846984863
145000,155001,17,7,254,132,0,15435.7529296875,328.5731506347656,176.9291534423828,87.53239440917969,63.693870544433594,56.216278076171875,43.613189697265625,36.53376770019531,34.11529541015625,27.157548904418945,22.473726272583008,19.705814361572266,16.011472702026367,12.59123420715332,12.091404914855957,10.457003593444824,9.109169006347656,9889.6318359375,139.0037078857422,53.1675910949707,38.654869079589844,25.287277221679688,17.773529052734375,11.576809883117676
145000,155001,17,7,254,132,1,15437.203125,329.3780212402344,173.36053466796875,87.55854797363281,63.0603141784668,55.910701751708984,44.45695877075195,43.42412567138672,37.22762680053711,27.54041862487793,22.121896743774414,19.73273468017578,16.28761863708496,13.85805606842041,10.84852123260498,10.730659484863281,9.713186264038086,9889.9912109375,137.6917724609375,51.803924560546875,39.439571380615234,25.07369041442871,15.0878324508667,10.782976150512695
150000,160001,17,7,249,125,0,16103.4267578125,388.1960754394531,134.60496520996094,92.09061431884766,67.3802719116211,56.856903076171875,48.30548858642578,46.84751510620117,37.02094650268555,27.999832153320312,21.469818115234375,17.322935104370117,15.359548568725586,12.435030937194824,11.171500205993652,9.472816467285156,8.537580490112305,10333.7333984375,109.49256134033203,50.41054153442383,40.373695373535156,23.077688217163086,16.07998275756836,9.767292976379395
150000,160001,17,7,249,125,1,16123.03515625,387.5978698730469,136.81553649902344,89.41881561279297,70.59396362304688,59.43486022949219,53.68454360961914,47.886924743652344,37.31133270263672,28.512834548950195,22.25708770751953,18.47663688659668,15.621345520019531,12.714437484741211,10.685215950012207,9.925410270690918,9.007086753845215,10347.5068359375,109.60753631591797,57.3740119934082,41.40776062011719,22.448680877685547,13.652298927307129,10.677399635314941
155000,165001,17,7,254,125,0,16258.1142578125,354.9610595703125,147.5305633544922,85.86422729492188,70.9218978881836,50.49946594238281,44.93260192871094,43.876949310302734,35.11275100708008,28.44794273376465,21.60073471069336,19.45035743713379,14.684587478637695,12.995551109313965,10.670404434204102,8.756976127624512,8.540459632873535,10424.453125,109.40391540527344,54.77828598022461,36.46603775024414,25.85334014892578,15.095271110534668,9.802995681762695
155000,165001,17,7,254,125,1,16252.2099609375,352.59814453125,149.8790740966797,84.23185729980469,69.4627456665039,47.32865524291992,43.57579803466797,39.199527740478516,35.31984329223633,26.686784744262695,22.35228729248047,20.370718002319336,16.084320068359375,14.228071212768555,12.3341064453125,11.708581924438477,8.932984352111816,10420.31640625,109.89665985107422,55.0164909362793,35.32599639892578,23.108470916748047,16.22376251220703,12.609733581542969
160000,170001,17,7,254,133,0,16984.775390625,397.48876953125,135.6763153076172,89.591796875,69.12562561035156,56.4134635925293,46.746849060058594,46.256370544433594,36.936683654785156,28.071739196777344,25.713897705078125,22.02408218383789,16.349672317504883,15.441728591918945,12.077200889587402,10.41563892364502,9.30272388458252,10886.1904296875,133.7283172607422,59.44142150878906,41.442543029785156,27.711688995361328,17.3878231048584,11.611613273620605
